system,node_name,release,version,machine,processor,physical_cores,total_cores,total_memory,available_memory,start_time,index,pipeline_name,input_mem2graph_dataset_dir_path,node_embedding,node2vec_dimensions,node2vec_walk_length,node2vec_num_walks,node2vec_p,node2vec_q,node2vec_window,node2vec_batch_words,node2vec_workers,first_gcn_training_epochs,nb_input_graphs,nb_node_features,imbalance_ratio,precision_class_0,recall_class_0,f1_score_class_0,support_class_0,precision_class_1,recall_class_1,f1_score_class_1,support_class_1,true_positives,true_negatives,false_positives,false_negatives,AUC,end_time,duration
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38220828672,2023_10_22_03_48_29_195191,975,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,node2vec,128,32,100,0.5,0.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_03_51_35_801771,186.60658 total sec (00h 03m 06s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38248890368,2023_10_22_03_50_31_812460,979,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,node2vec,128,32,100,0.5,1.0,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_03_53_39_054517,187.242057 total sec (00h 03m 07s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38238339072,2023_10_22_03_51_44_914454,983,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,node2vec,128,32,100,0.5,1.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_03_54_48_056724,183.14227 total sec (00h 03m 03s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38227685376,2023_10_22_03_54_43_012079,987,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,node2vec,128,32,100,1.0,0.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_03_57_47_681617,184.669538 total sec (00h 03m 04s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38252187648,2023_10_22_03_56_43_986233,991,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,node2vec,128,32,100,1.0,1.0,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_03_59_50_095639,186.109406 total sec (00h 03m 06s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38243467264,2023_10_22_03_57_54_438438,995,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,node2vec,128,32,100,1.0,1.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_04_00_59_558032,185.119594 total sec (00h 03m 05s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38191173632,2023_10_22_04_00_55_987586,999,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,node2vec,128,32,100,1.5,0.5,10,8,16,20,3,128,152.0,0.9934640522875817,1.0,0.9967213114754099,912.0,0.0,0.0,0.0,6.0,0,912,0,6,0.5,2023_10_22_04_04_03_061358,187.073772 total sec (00h 03m 07s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38219608064,2023_10_22_04_03_00_442251,1003,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,node2vec,128,32,100,1.5,1.0,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_04_06_07_179371,186.73712 total sec (00h 03m 06s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38240411648,2023_10_22_04_06_32_266528,1011,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/6_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_none,node2vec,128,16,50,0.5,0.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_04_06_53_370762,21.104234 total sec (00h 00m 21s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38204092416,2023_10_22_04_04_11_217503,1007,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,node2vec,128,32,100,1.5,1.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_04_07_04_198247,172.980744 total sec (00h 02m 52s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38204506112,2023_10_22_04_07_04_200189,1015,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/6_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_none,node2vec,128,16,50,0.5,1.0,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_04_07_30_938768,26.738579 total sec (00h 00m 26s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38201413632,2023_10_22_04_07_21_484253,1019,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/6_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_none,node2vec,128,16,50,0.5,1.5,10,8,16,20,3,128,151.0,0.993421052631579,1.0,0.9966996699669968,906.0,0.0,0.0,0.0,6.0,0,906,0,6,0.5,2023_10_22_04_07_48_958275,27.474022 total sec (00h 00m 27s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38172233728,2023_10_22_04_07_32_747543,1023,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/6_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_none,node2vec,128,16,50,1.0,0.5,10,8,16,20,3,128,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_04_08_00_220664,27.473121 total sec (00h 00m 27s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38164180992,2023_10_22_04_07_58_894172,1027,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/6_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_none,node2vec,128,16,50,1.0,1.0,10,8,16,20,3,128,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_04_08_26_234413,27.340241 total sec (00h 00m 27s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38195298304,2023_10_22_04_08_17_412411,1031,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/6_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_none,node2vec,128,16,50,1.0,1.5,10,8,16,20,3,128,151.0,0.993421052631579,1.0,0.9966996699669968,906.0,0.0,0.0,0.0,6.0,0,906,0,6,0.5,2023_10_22_04_08_44_762796,27.350385 total sec (00h 00m 27s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38182068224,2023_10_22_04_08_28_272977,1035,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/6_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_none,node2vec,128,16,50,1.5,0.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_04_08_55_740542,27.467565 total sec (00h 00m 27s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38169645056,2023_10_22_04_08_54_311784,1039,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/6_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_none,node2vec,128,16,50,1.5,1.0,10,8,16,20,3,128,151.0,0.993421052631579,1.0,0.9966996699669968,906.0,0.0,0.0,0.0,6.0,0,906,0,6,0.5,2023_10_22_04_09_22_185751,27.873967 total sec (00h 00m 27s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38176604160,2023_10_22_04_09_13_962103,1043,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/6_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_none,node2vec,128,16,50,1.5,1.5,10,8,16,20,3,128,151.0,0.993421052631579,1.0,0.9966996699669968,906.0,0.0,0.0,0.0,6.0,0,906,0,6,0.5,2023_10_22_04_09_41_193538,27.231435 total sec (00h 00m 27s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38174531584,2023_10_22_04_09_25_309893,1047,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/6_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_none,node2vec,128,16,100,0.5,0.5,10,8,16,20,3,128,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_04_10_16_339275,51.029382 total sec (00h 00m 51s)
